Kind,Name,CountLineCode,SumCyclomatic
Private Static Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.isBlack",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.isEmpty",3,1
Private Static Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.isRed",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.keySet",6,2
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.lastKey",6,2
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.leastNode",9,3
Private Generic Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.lookup",14,4
TypeVariable,"org.apache.commons.collections4.bidimap.TreeBidiMap.lookup.T",0,0
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.lookupKey",3,1
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.lookupValue",3,1
Private Static Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.makeBlack",5,2
Private Static Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.makeRed",5,2
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.mapIterator",6,2
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.modify",3,1
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.nextGreater",17,4
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.nextKey",5,2
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.nextSmaller",17,4
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.previousKey",5,2
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.put",5,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.putAll",5,2
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.readObject",10,2
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.remove",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.removeValue",3,1
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.rotateLeft",17,4
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.rotateRight",17,4
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.shrink",4,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.size",3,1
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.swapPosition",72,15
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.toString",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.values",6,2
Private Method,"org.apache.commons.collections4.bidimap.TreeBidiMap.writeObject",8,2
Public Generic Class,"org.apache.commons.collections4.bidimap.TreeBidiMapTest",36,9
TypeVariable,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.K",0,0
Public Constructor,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.TreeBidiMapTest",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.getCompatibilityVersion",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.ignoredTests",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.isAllowNullKey",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.isAllowNullValue",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.isSetValueSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.makeConfirmedMap",3,1
Public Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.makeObject",3,1
Public Static Method,"org.apache.commons.collections4.bidimap.TreeBidiMapTest.suite",3,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap",64,14
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.K",0,0
Private Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.UnmodifiableBidiMap",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.clear",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.entrySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.inverseBidiMap",7,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.keySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.mapIterator",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.put",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.putAll",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.remove",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.removeValue",3,1
Public Static Generic Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap",8,2
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap.K",0,0
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.unmodifiableBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMap.values",4,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest",50,12
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.K",0,0
Public Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.UnmodifiableBidiMapTest",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.ignoredTests",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isPutAddSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isPutChangeSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.isRemoveSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeConfirmedMap",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeFullMap",5,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.makeObject",3,1
Public Static Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.suite",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testDecorateFactory",8,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableBidiMapTest.testUnmodifiable",4,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap",68,15
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.K",0,0
Private Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.UnmodifiableOrderedBidiMap",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.clear",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.entrySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseBidiMap",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.inverseOrderedBidiMap",7,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.keySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.mapIterator",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.put",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.putAll",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.remove",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.removeValue",3,1
Public Static Generic Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap",9,2
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap.K",0,0
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.unmodifiableOrderedBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMap.values",4,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest",58,14
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.K",0,0
Public Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.UnmodifiableOrderedBidiMapTest",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.ignoredTests",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullKey",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isAllowNullValue",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isPutAddSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isPutChangeSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.isRemoveSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeConfirmedMap",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeFullMap",5,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.makeObject",3,1
Public Static Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.suite",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.testDecorateFactory",8,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableOrderedBidiMapTest.testUnmodifiable",4,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap",79,17
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.K",0,0
Private Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.UnmodifiableSortedBidiMap",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.clear",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.entrySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.headMap",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.inverseBidiMap",7,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.keySet",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.mapIterator",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.put",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.putAll",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.remove",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.removeValue",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.subMap",4,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.tailMap",4,1
Public Static Generic Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap",8,2
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap.K",0,0
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.unmodifiableSortedBidiMap.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMap.values",4,1
Public Generic Class,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest",62,15
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.K",0,0
Public Constructor,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.UnmodifiableSortedBidiMapTest",3,1
TypeVariable,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.V",0,0
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.ignoredTests",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullKey",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isAllowNullValue",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isPutAddSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isPutChangeSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isRemoveSupported",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.isSubMapViewsSerializable",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeConfirmedMap",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeFullMap",5,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.makeObject",3,1
Public Static Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.suite",3,1
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.testDecorateFactory",8,2
Public Method,"org.apache.commons.collections4.bidimap.UnmodifiableSortedBidiMapTest.testUnmodifiable",4,1
Package,"org.apache.commons.collections4.collection",2449,458
Public Abstract Generic Class,"org.apache.commons.collections4.collection.AbstractCollectionDecorator",76,19
Protected Constructor,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.AbstractCollectionDecorator",6,2
Protected Constructor,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.AbstractCollectionDecorator",3,1
TypeVariable,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.E",0,0
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.add",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.addAll",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.clear",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.contains",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.containsAll",3,1
Protected Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.decorated",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.isEmpty",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.iterator",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.remove",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.removeAll",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.retainAll",3,1
Protected Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.setCollection",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.size",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.toArray",3,1
Public Generic Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.toArray",3,1
TypeVariable,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.toArray.T",0,0
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionDecorator.toString",3,1
Public Abstract Generic Class,"org.apache.commons.collections4.collection.AbstractCollectionTest",786,141
Public Constructor,"org.apache.commons.collections4.collection.AbstractCollectionTest.AbstractCollectionTest",3,1
TypeVariable,"org.apache.commons.collections4.collection.AbstractCollectionTest.E",0,0
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.areEqualElementsDistinguishable",3,1
Protected Static Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.assertNotCollectionContains",7,3
Protected Static Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.assertNotCollectionContainsAll",7,3
Protected Static Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.assertNotRemoveAllFromCollection",7,3
Protected Static Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.assertNotRemoveFromCollection",7,3
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.cloneMapEntry",5,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getCollection",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getConfirmed",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getFullElements",9,2
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getFullNonNullElements",22,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getFullNonNullStringElements",6,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getOtherElements",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getOtherNonNullElements",13,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.getOtherNonNullStringElements",6,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.isAddSupported",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.isEqualsCheckable",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.isFailFastSupported",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.isNullSupported",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.isRemoveSupported",3,1
Public Abstract Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.makeConfirmedCollection",1,0
Public Abstract Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.makeConfirmedFullCollection",1,0
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.makeFullCollection",5,1
Public Abstract Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.makeObject",1,0
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.resetEmpty",4,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.resetFull",4,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.setCollection",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.setConfirmed",3,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionAdd",26,5
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionAddAll",36,5
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionClear",12,2
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionContains",29,5
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionContainsAll",32,4
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionIsEmpty",8,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionIterator",33,5
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionIteratorFailFast",66,11
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionIteratorRemove",47,8
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionRemove",28,6
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionRemoveAll",36,6
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionRetainAll",49,6
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionSize",6,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionToArray",37,7
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionToArray2",44,7
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testCollectionToString",6,1
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testSerializeDeserializeThenCompare",28,5
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testUnsupportedAdd",31,6
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.testUnsupportedRemove",39,7
Public Method,"org.apache.commons.collections4.collection.AbstractCollectionTest.verify",41,9
Public Generic Class,"org.apache.commons.collections4.collection.CompositeCollection",181,46
Public Generic Interface,"org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator",9,0
TypeVariable,"org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator.E",0,0
Abstract Method,"org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator.add",1,0
Abstract Method,"org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator.addAll",3,0
Abstract Method,"org.apache.commons.collections4.collection.CompositeCollection.CollectionMutator.remove",3,0
Public Constructor,"org.apache.commons.collections4.collection.CompositeCollection.CompositeCollection",4,1
Public Constructor,"org.apache.commons.collections4.collection.CompositeCollection.CompositeCollection",3,1
Public Constructor,"org.apache.commons.collections4.collection.CompositeCollection.CompositeCollection",4,1
Public Constructor,"org.apache.commons.collections4.collection.CompositeCollection.CompositeCollection",5,1
TypeVariable,"org.apache.commons.collections4.collection.CompositeCollection.E",0,0
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.add",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.addAll",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.addComposited",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.addComposited",5,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.addComposited",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.clear",5,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.contains",8,3
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.containsAll",8,3
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.getCollections",3,1
Protected Method,"org.apache.commons.collections4.collection.CompositeCollection.getMutator",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.isEmpty",8,3
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.iterator",10,3
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.remove",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.removeAll",10,3
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.removeComposited",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.retainAll",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.setMutator",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.size",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.toArray",8,2
Public Generic Method,"org.apache.commons.collections4.collection.CompositeCollection.toArray",19,5
TypeVariable,"org.apache.commons.collections4.collection.CompositeCollection.toArray.T",0,0
Public Method,"org.apache.commons.collections4.collection.CompositeCollection.toCollection",3,1
Public Generic Class,"org.apache.commons.collections4.collection.CompositeCollectionTest",286,28
Public Constructor,"org.apache.commons.collections4.collection.CompositeCollectionTest.CompositeCollectionTest",3,1
TypeVariable,"org.apache.commons.collections4.collection.CompositeCollectionTest.E",0,0
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.getCompatibilityVersion",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.getFullElements",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.isAddSupported",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.isRemoveSupported",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.makeConfirmedCollection",3,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.makeConfirmedFullCollection",5,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.makeFullCollection",10,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.makeObject",3,1
Protected Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpMutatorTest",25,1
Anonymous Class,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpMutatorTest.(Anon_1)",21,6
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpMutatorTest.(Anon_1).add",6,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpMutatorTest.(Anon_1).addAll",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpMutatorTest.(Anon_1).remove",7,2
Protected Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.setUpTest",5,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllMutator",28,1
Anonymous Class,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllMutator.(Anon_2)",19,5
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllMutator.(Anon_2).add",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllMutator.(Anon_2).addAll",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllMutator.(Anon_2).remove",4,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddAllToCollection",10,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator",27,1
Anonymous Class,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator.(Anon_3)",19,5
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator.(Anon_3).add",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator.(Anon_3).addAll",7,2
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testAddMutator.(Anon_3).remove",4,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testClear",10,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testContainsAll",7,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testIsEmpty",9,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testIterator",15,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testMultipleCollectionsSize",11,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testRemove",11,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testRemoveAll",12,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testRemoveComposited",10,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testRetainAll",12,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testSize",8,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testToCollection",11,1
Public Method,"org.apache.commons.collections4.collection.CompositeCollectionTest.testUnsupportedRemove",9,2
Public Generic Class,"org.apache.commons.collections4.collection.IndexedCollection",111,26
TypeVariable,"org.apache.commons.collections4.collection.IndexedCollection.C",0,0
Public Constructor,"org.apache.commons.collections4.collection.IndexedCollection.IndexedCollection",8,1
TypeVariable,"org.apache.commons.collections4.collection.IndexedCollection.K",0,0
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.add",7,2
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.addAll",7,2
Private Method,"org.apache.commons.collections4.collection.IndexedCollection.addToIndex",7,2
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.clear",4,1
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.contains",3,1
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.containsAll",8,3
Public Method,"org.apache.commons.collections4.collection.IndexedCollection.get",5,2
Public Static Generic Method,"org.apache.commons.collections4.collection.IndexedCollection.nonUniqueIndexedCollection",6,1
TypeVariable,"org.apache.commons.collections4.collection.IndexedCollection.nonUniqueIndexedCollection.C",0,0
